S1;S6;0;92
S1;S18;0;67
S1;S20;0;83
S1;S22;0;159
S1;S23;0;145
S1;S27;0;111
S1;S29;0;48
S1;S31;0;130
S1;S32;0;183
S1;S38;0;40
S1;S39;0;30
S1;S42;0;136
S1;S44;0;180
S1;S46;0;51
S1;S51;0;114
S1;S52;0;195
S1;S55;0;176
S1;S56;0;171
S1;S57;0;156
S1;S59;0;159
S1;S62;0;106
S1;S63;0;93
S1;S64;0;87
S1;S65;0;99
S1;S68;0;77
S1;S71;0;157
S1;S74;0;29
S1;S76;0;180
S1;S77;0;153
S1;S79;0;51
S1;S88;0;128
S1;S90;0;79
S1;S91;0;25
S1;S93;0;29
S1;S95;0;82
S1;S98;0;160
S1;S99;0;52
S1;S100;0;76
S1;S105;0;140
S1;S106;0;25
S1;S107;0;150
S1;S108;0;64
S1;S112;0;147
S1;S113;0;113
S1;S114;0;22
S1;S119;0;67
S1;S121;0;143
S1;S123;0;70
S1;S127;0;77
S1;S132;0;105
S1;S136;0;39
S1;S137;0;105
S1;S139;0;27
S1;S151;0;155
S1;S153;0;54
S1;S154;0;64
S1;S157;0;67
S1;S158;0;158
S1;S164;0;35
S1;S165;0;123
S1;S167;0;134
S1;S172;0;95
S1;S174;0;140
S1;S175;0;57
S1;S176;0;112
S1;S183;0;154
S1;S184;0;57
S1;S185;0;32
S1;S189;0;98
S1;S191;0;23
S1;S196;0;89
S1;S197;0;155
S1;S198;0;31
S1;S203;0;111
S1;S206;0;112
S1;S207;0;72
S1;S209;0;155
S1;S211;0;136
S1;S217;0;73
S1;S218;0;122
S1;S220;0;156
S1;S221;0;67
S1;S222;0;192
S1;S228;0;41
S1;S234;0;159
S1;S235;0;149
S1;S240;0;157
S1;S245;0;147
S1;S247;0;130
S1;S249;0;193
S1;S250;0;82
S1;S254;0;99
S1;S256;0;40
S1;S259;0;96
S1;S261;0;109
S1;S263;0;164
S1;S266;0;82
S1;S267;0;179
S1;S268;0;142
S1;S274;0;40
S1;S275;0;62
S1;S277;0;164
S1;S278;0;93
S1;S283;0;90
S1;S284;0;92
S1;S287;0;23
S1;S288;0;73
S1;S289;0;60
S1;S291;0;135
S1;S304;0;34
S1;S307;0;95
S1;S313;0;38
S1;S315;0;25
S1;S316;0;100
S1;S318;0;39
S1;S319;0;142
S1;S322;0;186
S1;S324;0;183
S1;S328;0;81
S1;S329;0;149
S1;S330;0;162
S1;S332;0;134
S1;S336;0;32
S1;S337;0;126
S1;S340;0;140
S1;S341;0;66
S1;S344;0;99
S1;S347;0;83
S1;S348;0;200
S1;S353;0;83
S1;S354;0;62
S1;S359;0;167
S1;S361;0;22
S1;S362;0;143
S1;S363;0;39
S1;S364;0;129
S1;S366;0;156
S1;S376;0;179
S1;S381;0;27
S1;S382;0;199
S1;S384;0;156
S1;S387;0;120
S1;S391;0;170
S1;S392;0;154
S1;S395;0;163
S1;S397;0;35
S1;S398;0;88
S1;S401;0;52
S1;S404;0;173
S1;S405;0;119
S1;S406;0;181
S1;S407;0;150
S1;S410;0;80
S1;S412;0;155
S1;S413;0;163
S1;S422;0;71
S1;S427;0;189
S1;S428;0;21
S1;S434;0;131
S1;S436;0;76
S1;S437;0;155
S1;S442;0;83
S1;S445;0;29
S1;S447;0;158
S1;S448;0;92
S1;S450;0;108
S1;S451;0;22
S1;S453;0;49
S1;S456;0;59
S1;S458;0;32
S1;S463;0;32
S1;S464;0;49
S1;S465;0;166
S1;S470;0;185
S1;S473;0;95
S1;S474;0;22
S1;S475;0;38
S1;S479;0;53
S1;S481;0;79
S1;S483;0;56
S1;S484;0;99
S1;S486;0;40
S1;S490;0;132
S1;S491;0;42
S1;S492;0;133
S1;S497;0;21
S1;S499;0;144
S1;S500;0;72
S1;S502;0;22
S1;S505;0;58
S1;S511;0;22
S1;S512;0;193
S1;S515;0;101
S1;S517;0;93
S1;S519;0;28
S1;S520;0;156
S1;S521;0;69
S1;S523;0;180
S1;S525;0;54
S1;S526;0;33
S1;S528;0;147
S1;S530;0;52
S1;S531;0;176
S1;S532;0;123
S1;S533;0;165
S1;S539;0;61
S1;S540;0;164
S1;S546;0;102
S1;S551;0;96
S1;S554;0;193
S1;S556;0;125
S1;S557;0;71
S1;S559;0;155
S1;S561;0;135
S1;S562;0;69
S1;S563;0;164
S1;S566;0;113
S1;S567;0;106
S1;S571;0;83
S1;S572;0;115
S1;S575;0;122
S1;S576;0;80
S1;S579;0;185
S1;S589;0;181
S1;S592;0;146
S1;S595;0;192
S1;S598;0;114
S1;S602;0;152
S1;S606;0;79
S1;S608;1;128
S1;S609;0;36
S1;S611;1;173
S1;S617;0;142
S1;S618;1;174
S1;S619;0;115
S1;S620;0;51
S1;S621;0;103
S1;S625;0;53
S1;S627;1;67
S1;S629;1;124
S1;S632;1;41
S1;S633;0;156
S1;S634;0;123
S1;S635;0;33
S1;S639;0;101
S1;S640;0;131
S1;S644;0;126
S1;S645;0;63
S1;S646;1;151
S1;S648;0;96
S1;S649;0;126
S1;S650;1;177
S1;S651;1;81
S1;S653;1;141
S1;S660;0;60
S1;S662;1;95
S1;S663;0;26
S1;S670;0;91
S1;S671;1;53
S1;S675;0;103
S1;S677;0;51
S1;S678;1;24
S1;S679;1;166
S1;S682;1;165
S1;S684;0;114
S1;S685;0;80
S1;S687;1;121
S1;S688;1;62
S1;S692;1;178
S1;S698;1;106
S1;S700;1;186
S1;S703;0;187
S1;S713;1;45
S1;S714;1;189
S1;S717;0;61
S1;S720;0;151
S1;S726;0;88
S1;S727;0;61
S1;S728;0;143
S1;S729;0;37
S1;S736;1;43
S1;S739;1;81
S1;S740;0;65
S1;S742;0;164
S1;S744;0;114
S1;S751;1;63
S1;S753;0;181
S1;S755;1;128
S1;S761;1;164
S1;S762;0;161
S1;S767;0;32
S1;S769;1;156
S1;S771;0;157
S1;S772;0;127
S1;S773;0;185
S1;S775;0;193
S1;S779;1;164
S1;S780;1;99
S1;S781;0;192
S1;S784;0;187
S1;S787;0;149
S1;S792;1;128
S1;S795;1;168
S1;S797;0;193
S1;S802;1;48
S1;S805;1;187
S1;S806;1;21
S1;S808;0;136
S1;S810;0;77
S1;S812;0;129
S1;S813;0;114
S1;S814;1;60
S1;S819;0;57
S1;S822;1;195
S1;S823;1;154
S1;S827;1;113
S1;S829;1;29
S1;S830;0;158
S1;S832;0;151
S1;S834;0;119
S1;S838;1;85
S1;S840;1;75
S1;S841;0;164
S1;S842;0;98
S1;S846;0;139
S1;S847;0;94
S1;S850;0;78
S1;S854;1;88
S1;S855;0;25
S1;S856;0;38
S1;S859;1;85
S1;S861;0;40
S1;S863;0;27
S1;S867;1;200
S1;S871;1;148
S1;S872;0;61
S1;S874;1;92
S1;S877;1;61
S1;S878;0;82
S1;S880;0;88
S1;S881;1;49
S1;S882;1;74
S1;S894;1;41
S1;S895;0;153
S1;S896;0;54
S1;S898;1;197
S1;S900;1;155
S1;S901;0;56
S1;S902;1;187
S1;S903;1;105
S1;S904;0;171
S1;S905;0;133
S1;S906;1;64
S1;S907;1;37
S1;S908;1;54
S1;S915;0;165
S1;S917;1;91
S1;S918;0;105
S1;S920;0;67
S1;S922;1;81
S1;S923;0;166
S1;S924;0;44
S1;S927;0;104
S1;S928;1;190
S1;S930;0;170
S1;S931;1;73
S1;S932;1;76
S1;S934;1;145
S1;S935;1;64
S1;S936;1;193
S1;S939;1;96
S1;S940;1;159
S1;S942;0;166
S1;S943;0;100
S1;S944;1;152
S1;S948;0;135
S1;S949;0;92
S1;S951;0;90
S1;S955;1;104
S1;S957;0;145
S1;S959;1;62
S1;S961;1;188
S1;S964;1;192
S1;S966;1;98
S1;S967;1;98
S1;S971;0;141
S1;S972;0;50
S1;S974;1;127
S1;S977;0;137
S1;S983;1;84
S1;S984;0;175
S1;S986;1;123
S1;S989;1;71
S1;S991;1;193
S1;S1001;0;37
S1;S1006;1;131
S1;S1009;1;170
S1;S1013;1;104
S1;S1017;0;146
S1;S1018;0;40
S1;S1022;0;96
S1;S1023;0;115
S1;S1025;0;157
S1;S1027;0;180
S1;S1029;1;35
S1;S1030;1;169
S1;S1031;1;107
S1;S1032;0;77
S1;S1033;0;178
S1;S1034;1;141
S1;S1036;1;46
S1;S1039;1;62
S1;S1041;0;33
S1;S1043;1;88
S1;S1045;0;174
S1;S1049;1;24
S1;S1051;1;187
S1;S1053;1;192
S1;S1060;0;29
S1;S1061;1;75
S1;S1063;0;108
S1;S1064;1;167
S1;S1066;1;27
S1;S1070;0;89
S1;S1074;1;29
S1;S1075;0;21
S1;S1076;0;44
S1;S1077;1;187
S1;S1078;0;171
S1;S1082;1;66
S1;S1088;1;131
S1;S1091;1;141
S1;S1094;1;157
S1;S1097;0;86
S1;S691;0;58
S1;S536;0;132
S2;S3;0;170
S2;S8;0;109
S2;S9;0;56
S2;S12;0;140
S2;S14;0;198
S2;S22;0;197
S2;S25;0;79
S2;S26;0;174
S2;S34;0;108
S2;S40;0;97
S2;S41;0;86
S2;S43;0;73
S2;S45;0;149
S2;S47;0;125
S2;S58;0;139
S2;S67;0;88
S2;S69;0;95
S2;S70;0;77
S2;S75;0;182
S2;S78;0;147
S2;S83;0;189
S2;S86;0;63
S2;S87;0;30
S2;S89;0;113
S2;S92;0;42
S2;S94;0;29
S2;S101;0;143
S2;S103;0;46
S2;S111;0;85
S2;S115;0;79
S2;S116;0;124
S2;S117;0;34
S2;S118;0;186
S2;S120;0;69
S2;S125;0;171
S2;S126;0;39
S2;S128;0;43
S2;S133;0;181
S2;S134;0;74
S2;S141;0;88
S2;S142;0;39
S2;S148;0;178
S2;S152;0;90
S2;S155;0;121
S2;S156;0;32
S2;S159;0;174
S2;S163;0;153
S2;S168;0;138
S2;S171;0;111
S2;S173;0;43
S2;S177;0;150
S2;S178;0;186
S2;S179;0;25
S2;S181;0;141
S2;S187;0;61
S2;S190;0;140
S2;S192;0;71
S2;S194;0;176
S2;S195;0;182
S2;S202;0;139
S2;S212;0;70
S2;S213;0;185
S2;S214;0;99
S2;S224;0;28
S2;S227;0;196
S2;S232;0;32
S2;S233;0;154
S2;S237;0;135
S2;S239;0;182
S2;S243;0;66
S2;S246;0;50
S2;S270;0;174
S2;S272;0;173
S2;S276;0;34
S2;S280;0;69
S2;S281;0;124
S2;S282;0;157
S2;S286;0;42
S2;S292;0;127
S2;S293;0;35
S2;S294;0;77
S2;S296;0;92
S2;S298;0;130
S2;S301;0;124
S2;S306;0;21
S2;S309;0;71
S2;S320;0;193
S2;S326;0;99
S2;S333;0;179
S2;S335;0;87
S2;S338;0;140
S2;S339;0;60
S2;S350;0;54
S2;S352;0;143
S2;S355;0;24
S2;S357;0;23
S2;S360;0;36
S2;S371;0;20
S2;S375;0;188
S2;S377;0;76
S2;S380;0;103
S2;S385;0;128
S2;S388;0;125
S2;S389;0;90
S2;S394;0;186
S2;S400;0;146
S2;S408;0;157
S2;S409;0;85
S2;S414;0;129
S2;S415;0;117
S2;S420;0;173
S2;S425;0;38
S2;S426;0;186
S2;S429;0;36
S2;S430;0;47
S2;S433;0;186
S2;S438;0;30
S2;S441;0;199
S2;S444;0;121
S2;S446;0;38
S2;S449;0;108
S2;S452;0;80
S2;S459;0;94
S2;S460;0;128
S2;S461;0;62
S2;S468;0;97
S2;S469;0;46
S2;S477;0;188
S2;S478;0;33
S2;S480;0;87
S2;S482;0;69
S2;S487;0;187
S2;S488;0;33
S2;S493;0;23
S2;S501;0;145
S2;S503;0;125
S2;S510;0;185
S2;S513;0;59
S2;S514;0;42
S2;S516;0;176
S2;S522;0;32
S2;S524;0;113
S2;S527;0;156
S2;S538;0;35
S2;S541;0;179
S2;S543;0;40
S2;S545;0;80
S2;S547;0;181
S2;S549;0;73
S2;S553;0;171
S2;S568;0;181
S2;S574;0;159
S2;S577;0;68
S2;S578;0;51
S2;S581;0;199
S2;S582;0;133
S2;S583;0;151
S2;S587;0;103
S2;S591;0;27
S2;S599;0;52
S2;S607;0;29
S2;S612;0;127
S2;S613;0;102
S2;S615;0;127
S2;S622;0;57
S2;S623;0;127
S2;S626;0;183
S2;S631;0;66
S2;S637;0;121
S2;S638;0;193
S2;S641;0;50
S2;S642;0;129
S2;S647;0;102
S2;S652;1;169
S2;S658;1;87
S2;S665;1;154
S2;S666;0;62
S2;S667;0;144
S2;S673;0;160
S2;S674;1;34
S2;S676;1;27
S2;S683;0;135
S2;S693;0;78
S2;S694;1;57
S2;S696;0;136
S2;S699;0;70
S2;S701;0;186
S2;S702;1;176
S2;S705;0;163
S2;S709;1;139
S2;S710;0;56
S2;S712;1;58
S2;S722;1;123
S2;S730;0;192
S2;S734;0;188
S2;S737;0;74
S2;S738;0;71
S2;S741;0;68
S2;S747;0;112
S2;S748;0;71
S2;S749;1;144
S2;S752;1;190
S2;S756;1;146
S2;S758;1;162
S2;S763;0;124
S2;S764;1;106
S2;S765;0;157
S2;S766;0;26
S2;S768;1;35
S2;S785;1;142
S2;S790;1;38
S2;S794;0;45
S2;S800;0;190
S2;S831;0;57
S2;S833;1;100
S2;S837;0;84
S2;S839;0;28
S2;S845;0;24
S2;S849;1;181
S2;S851;1;139
S2;S852;0;116
S2;S857;0;195
S2;S858;0;157
S2;S864;0;126
S2;S870;1;114
S2;S873;1;65
S2;S879;0;88
S2;S887;0;88
S2;S889;1;156
S2;S891;1;107
S2;S893;1;193
S2;S897;1;146
S2;S912;1;85
S2;S913;0;118
S2;S914;1;121
S2;S941;0;90
S2;S945;0;139
S2;S946;0;110
S2;S947;1;163
S2;S950;1;134
S2;S953;1;183
S2;S965;0;22
S2;S975;1;58
S2;S976;0;75
S2;S978;1;129
S2;S980;0;147
S2;S985;0;73
S2;S987;1;175
S2;S990;1;152
S2;S993;0;43
S2;S994;1;166
S2;S995;1;141
S2;S996;1;166
S2;S997;0;23
S2;S998;0;176
S2;S1002;1;22
S2;S1010;1;129
S2;S1011;1;41
S2;S1014;1;118
S2;S1015;0;28
S2;S1019;0;165
S2;S1026;1;84
S2;S1035;1;98
S2;S1040;1;62
S2;S1044;1;169
S2;S1052;1;46
S2;S1054;1;50
S2;S1062;1;81
S2;S1065;1;113
S2;S1072;1;143
S2;S1073;1;108
S2;S1079;0;130
S2;S1080;0;141
S2;S1083;0;62
S2;S1085;1;129
S2;S1096;1;137
S2;S1100;0;154
S2;S744;1;196
S2;S816;0;79
S2;S519;0;164
S3;S5;0;89
S3;S7;0;179
S3;S10;0;115
S3;S13;0;33
S3;S21;0;58
S3;S24;0;90
S3;S28;0;103
S3;S33;0;84
S3;S36;0;46
S3;S50;0;50
S3;S66;0;38
S3;S102;0;119
S3;S110;0;167
S3;S122;0;182
S3;S124;0;129
S3;S138;0;116
S3;S146;0;90
S3;S147;0;75
S3;S169;0;169
S3;S170;0;153
S3;S180;0;126
S3;S182;0;183
S3;S186;0;43
S3;S193;0;145
S3;S204;0;85
S3;S205;0;60
