S1;S2;0;127
S1;S4;0;77
S1;S6;0;92
S1;S7;0;186
S1;S10;0;178
S1;S13;0;69
S1;S14;0;66
S1;S16;0;66
S1;S18;0;128
S1;S20;0;63
S1;S21;0;82
S1;S24;0;136
S1;S25;0;76
S1;S27;0;109
S1;S28;0;160
S1;S35;0;183
S1;S37;0;123
S1;S38;0;49
S1;S44;0;77
S1;S49;0;135
S1;S53;0;102
S1;S55;0;154
S1;S57;0;96
S1;S60;0;57
S1;S61;0;174
S1;S63;0;166
S1;S64;0;179
S1;S65;0;181
S1;S66;0;43
S1;S68;0;52
S1;S69;0;144
S1;S72;0;85
S1;S74;0;94
S1;S79;0;88
S1;S82;0;154
S1;S85;0;55
S1;S86;0;197
S1;S87;0;109
S1;S91;0;123
S1;S93;0;87
S1;S94;0;47
S1;S98;0;200
S1;S100;0;91
S1;S101;0;131
S1;S102;0;135
S1;S103;0;86
S1;S106;0;90
S1;S111;0;83
S1;S113;0;198
S1;S117;0;52
S1;S118;0;36
S1;S120;0;70
S1;S121;0;25
S1;S127;0;85
S1;S128;0;197
S1;S133;0;153
S1;S135;0;116
S1;S136;0;27
S1;S142;0;149
S1;S143;0;86
S1;S144;0;166
S1;S147;0;38
S1;S153;0;38
S1;S154;0;51
S1;S157;0;52
S1;S159;0;152
S1;S161;0;91
S1;S163;0;63
S1;S164;0;160
S1;S165;0;171
S1;S169;0;182
S1;S175;0;192
S1;S176;0;59
S1;S177;0;99
S1;S178;0;113
S1;S181;0;88
S1;S182;0;125
S1;S183;0;170
S1;S186;0;190
S1;S187;0;54
S1;S189;0;70
S1;S193;0;137
S1;S195;0;190
S1;S196;0;88
S1;S198;0;124
S1;S203;0;180
S1;S207;0;65
S1;S208;0;74
S1;S213;0;155
S1;S223;0;137
S1;S228;0;192
S1;S230;0;147
S1;S234;0;181
S1;S239;0;89
S1;S240;0;56
S1;S247;0;174
S1;S249;0;69
S1;S253;0;84
S1;S256;0;121
S1;S261;0;36
S1;S262;0;94
S1;S263;0;38
S1;S264;0;160
S1;S271;0;64
S1;S273;0;92
S1;S279;0;198
S1;S281;0;112
S1;S286;0;60
S1;S287;0;172
S1;S288;0;67
S1;S289;0;146
S1;S294;0;27
S1;S299;0;46
S1;S300;0;99
S1;S301;0;25
S1;S303;0;172
S1;S304;0;159
S1;S308;0;198
S1;S310;0;159
S1;S311;0;188
S1;S314;0;174
S1;S316;0;70
S1;S318;0;137
S1;S319;0;94
S1;S321;0;59
S1;S322;0;24
S1;S329;0;138
S1;S330;0;190
S1;S333;0;78
S1;S338;0;52
S1;S339;0;32
S1;S341;0;76
S1;S343;0;164
S1;S351;0;119
S1;S352;0;191
S1;S353;0;31
S1;S354;0;46
S1;S355;0;26
S1;S357;0;64
S1;S360;0;127
S1;S363;0;20
S1;S365;0;107
S1;S366;0;121
S1;S367;0;86
S1;S372;0;130
S1;S375;0;143
S1;S377;0;56
S1;S378;0;161
S1;S382;0;175
S1;S385;0;130
S1;S389;0;51
S1;S391;0;139
S1;S393;0;114
S1;S394;0;25
S1;S398;0;33
S1;S404;0;86
S1;S410;0;57
S1;S411;0;131
S1;S412;0;134
S1;S413;0;42
S1;S414;0;27
S1;S418;0;21
S1;S419;0;132
S1;S422;0;169
S1;S423;0;135
S1;S424;0;173
S1;S426;0;25
S1;S427;0;118
S1;S428;0;157
S1;S429;0;65
S1;S430;0;86
S1;S432;0;48
S1;S433;0;110
