S1;S8;0;79
S1;S10;0;46
S1;S16;0;111
S1;S17;0;70
S1;S18;0;100
S1;S19;0;102
S1;S21;0;110
S1;S22;0;39
S1;S24;0;115
S1;S27;0;94
S1;S28;0;71
S1;S29;0;199
S1;S33;0;77
S1;S34;0;78
S1;S35;0;82
S1;S36;0;100
S1;S37;0;165
S1;S42;0;195
S1;S43;0;42
S1;S45;0;49
S1;S48;0;27
S1;S50;0;141
S1;S52;0;153
S1;S55;0;71
S1;S57;0;78
S1;S63;0;132
S1;S65;0;22
S1;S66;0;122
S1;S68;0;141
S1;S72;0;22
S1;S86;0;151
S1;S89;0;162
S1;S90;0;90
S1;S91;0;91
S1;S92;0;99
S1;S94;0;99
S1;S96;0;193
S1;S98;0;133
S1;S99;0;178
S1;S100;0;156
S1;S105;0;61
S1;S108;0;182
S1;S111;0;127
S1;S117;0;23
S1;S118;0;131
S1;S127;0;164
S1;S135;0;143
S1;S136;0;157
S1;S140;0;32
S1;S141;0;29
S1;S143;0;57
S1;S147;0;56
S1;S152;0;166
S1;S153;0;146
S1;S156;0;53
S1;S158;0;171
S1;S160;0;33
S1;S163;0;121
S1;S164;0;113
S1;S166;0;125
S1;S169;0;56
S1;S171;0;138
S1;S173;0;174
S1;S174;0;59
S1;S175;0;183
S1;S176;0;70
S1;S179;0;113
S1;S180;0;55
S1;S181;0;167
S1;S182;0;104
S1;S185;0;133
S1;S187;0;58
S1;S190;0;77
S1;S191;0;132
S1;S197;0;29
S1;S201;0;36
S1;S202;0;58
S1;S204;0;136
S1;S208;0;166
S1;S212;0;154
S1;S213;0;83
S1;S215;0;145
S1;S217;0;22
S1;S218;0;137
S1;S222;0;128
S1;S223;0;118
S1;S224;0;191
S1;S226;0;169
S1;S228;0;84
S1;S238;0;47
S1;S243;0;58
S1;S246;0;118
S1;S248;0;41
S1;S250;0;85
S1;S251;0;116
S1;S257;0;115
S1;S259;0;183
S1;S263;0;167
S1;S264;0;109
S1;S269;0;103
S1;S271;0;55
S1;S274;0;108
S1;S275;0;88
S1;S279;0;103
S1;S281;0;22
S1;S284;0;83
S1;S285;0;33
S1;S289;0;62
S1;S292;0;27
S1;S293;0;30
S1;S295;0;192
S1;S296;0;131
S1;S303;0;78
S1;S304;0;188
S1;S308;0;111
S1;S309;1;75
S1;S314;1;193
S1;S315;1;167
S1;S317;1;185
S1;S319;0;88
S1;S320;0;192
S1;S321;0;106
S1;S322;0;48
S1;S323;0;187
S1;S325;1;118
S1;S326;0;99
S1;S329;0;85
