S1;S4;0;74
S1;S13;0;130
S1;S16;0;126
S1;S19;0;179
S1;S23;0;143
S1;S24;0;147
S1;S29;0;66
S1;S32;0;159
S1;S34;0;150
S1;S37;0;120
S1;S41;0;40
S1;S43;0;123
S1;S46;0;59
S1;S47;0;111
S1;S49;0;28
S1;S53;0;53
S1;S55;0;31
S1;S57;0;60
S1;S58;0;129
S1;S65;1;93
S1;S66;1;107
S1;S68;0;29
S1;S70;0;22
S1;S72;1;143
S1;S76;0;57
S1;S78;1;142
S1;S81;0;193
S1;S82;0;77
S1;S84;1;43
S1;S85;1;82
S1;S90;0;52
S1;S92;1;122
S1;S93;1;157
S1;S94;0;167
S1;S96;0;166
S1;S97;1;89
S1;S99;0;81
S1;S100;1;95
S1;S3;0;72
S1;S12;0;28
S2;S4;0;134
S2;S11;0;93
S2;S12;0;53
S2;S17;0;174
S2;S18;0;171
S2;S22;0;23
S2;S25;0;80
S2;S26;0;169
S2;S28;0;129
S2;S30;0;167
S2;S35;0;86
S2;S40;0;135
S2;S50;0;66
S2;S51;0;155
S2;S52;0;81
S2;S56;0;153
S2;S62;0;91
S2;S63;0;46
S2;S64;0;176
S2;S67;0;187
S2;S77;0;69
S2;S79;0;79
S2;S80;0;162
S2;S83;0;81
S2;S87;0;83
S2;S89;1;36
S2;S95;1;141
S2;S98;1;60
S2;S100;1;73
S2;S39;0;150
S3;S6;0;196
S3;S12;0;200
S3;S14;0;28
S3;S20;0;38
S3;S31;0;145
S3;S33;0;79
S3;S42;0;143
S3;S45;1;128
S3;S48;1;173
S3;S54;0;146
S3;S59;1;137
S3;S60;0;178
S3;S73;0;111
S3;S74;1;77
S3;S86;0;64
S3;S88;0;108
S3;S91;1;145
S3;S40;1;83
S3;S99;0;104
S4;S5;0;110
S4;S7;0;61
S4;S8;0;156
S4;S21;0;45
S4;S27;0;69
S4;S36;0;84
S4;S39;0;172
S4;S75;0;22
S4;S100;1;55
S4;S25;0;51
S4;S49;0;31
S4;S98;1;181
S5;S9;0;179
S5;S15;0;35
S5;S61;0;29
S5;S71;0;37
S5;S100;1;113
S5;S56;0;52
S5;S83;0;137
S5;S46;0;44
S5;S75;1;78
S6;S38;0;186
S6;S69;0;147
S6;S70;0;182
S6;S96;0;66
S6;S80;0;125
S7;S44;0;28
S7;S25;1;177
S7;S86;1;30
S8;S75;0;66
S9;S34;0;106
S9;S28;0;194
S9;S10;0;127
S10;S11;0;185
S10;S68;0;96
S10;S36;0;44
S11;S51;0;35
S11;S62;0;171
S11;S63;0;182
S11;S31;0;111
S12;S50;0;162
S13;S27;0;84
S14;S76;0;44
S14;S53;0;84
S14;S73;0;122
S14;S57;0;192
S14;S82;0;175
S15;S34;0;105
S15;S65;1;44
S15;S94;1;182
S16;S28;0;69
S16;S25;1;70
S16;S65;1;64
S17;S41;0;22
S18;S28;0;31
S19;S99;0;25
S19;S78;1;135
S19;S62;1;104
S20;S73;0;31
S21;S54;0;114
S21;S25;1;125
S21;S56;1;135
S22;S60;0;44
S22;S62;1;135
S22;S99;1;74
S23;S26;0;35
S24;S88;0;186
S24;S94;1;110
S24;S75;1;181
S25;S88;1;24
S26;S49;0;122
S26;S31;0;108
S27;S73;0;122
S27;S94;0;35
S28;S53;0;84
S28;S86;0;99
S28;S69;0;165
S28;S76;0;78
S29;S79;0;47
S29;S37;0;179
S29;S70;0;121
S30;S73;0;146
S30;S40;0;90
S30;S34;0;189
S31;S76;0;149
S32;S52;0;106
S32;S67;0;188
S32;S35;0;36
S32;S100;1;99
S32;S90;1;99
S33;S77;0;200
S35;S39;1;77
S35;S57;1;169
S36;S77;0;134
S36;S58;0;136
S37;S66;1;90
S37;S49;1;186
S38;S73;0;122
S38;S57;1;126
S38;S40;1;96
S39;S86;1;43
S40;S80;1;63
S40;S99;1;112
S42;S81;0;200
S43;S87;0;65
S44;S53;0;82
S45;S68;1;44
S46;S100;1;103
S46;S89;1;177
S47;S64;0;71
S48;S95;1;25
S48;S90;1;194
S48;S72;1;142
S49;S60;0;32
S49;S85;1;92
S52;S71;0;39
S52;S96;0;139
S54;S77;0;125
S54;S60;0;97
S55;S99;0;78
S56;S97;1;94
S58;S96;0;166
S58;S70;0;63
S59;S77;1;36
S61;S90;0;98
S65;S84;1;78
S66;S88;1;50
S66;S74;1;117
S68;S77;1;23
S79;S86;1;62
S79;S93;1;166
S80;S86;1;65
S91;S94;1;158
S92;S94;1;198
