S1;S10;0;58
S1;S11;0;60
S1;S12;0;47
S1;S16;0;125
S1;S17;0;118
S1;S18;0;165
S1;S19;0;197
S1;S20;0;126
S1;S21;0;136
S1;S24;0;106
S1;S25;0;85
S1;S26;0;147
S1;S28;0;174
S1;S32;0;46
S1;S38;0;22
S1;S40;0;29
S1;S42;0;58
S1;S44;0;133
S1;S45;0;54
S1;S46;1;137
S1;S47;0;117
S1;S48;1;182
S1;S7;0;29
S1;S14;0;120
S1;S41;0;158
S1;S6;0;159
S2;S11;0;184
S2;S14;0;38
S2;S15;0;41
S2;S23;0;132
S2;S29;1;68
S2;S30;0;29
S2;S33;1;39
S2;S35;0;48
S2;S37;1;178
S2;S43;1;66
S3;S12;0;98
S3;S27;0;101
S3;S31;0;144
S3;S36;0;70
S3;S49;0;20
S3;S44;0;79
S4;S7;0;151
S4;S11;0;62
S4;S22;0;41
S4;S26;0;62
S5;S7;0;163
S5;S8;0;33
S5;S9;1;173
S5;S13;0;55
S5;S50;1;57
S5;S39;0;174
S6;S9;1;21
S6;S41;1;194
S6;S25;0;121
S7;S34;0;121
S7;S41;1;84
S7;S39;1;160
S8;S35;0;200
S8;S49;1;32
S8;S42;1;177
S10;S39;0;101
S11;S19;0;168
S11;S43;1;136
S11;S30;1;70
S13;S22;0;28
S14;S27;0;69
S14;S24;0;77
S15;S42;0;30
S16;S28;0;159
S16;S42;1;41
S16;S32;1;137
S17;S22;0;123
S18;S32;0;107
S18;S19;0;69
S18;S30;0;97
S18;S42;1;125
S18;S49;1;115
S19;S47;0;125
S20;S34;0;57
S20;S50;1;142
S20;S41;1;73
S21;S26;0;80
S21;S42;1;47
S21;S28;1;139
S22;S47;1;47
S22;S27;0;97
S22;S32;1;156
S23;S41;0;134
S24;S50;1;72
S24;S25;1;144
S25;S49;1;172
S26;S47;0;46
S27;S49;0;92
S27;S36;0;104
S27;S38;0;44
S28;S41;1;127
S28;S33;1;151
S28;S29;1;56
S30;S39;1;83
S31;S40;0;172
S37;S42;1;198
S42;S46;1;22
S45;S47;0;169
S46;S47;1;178
S46;S49;1;87
S48;S50;1;34
