S1;S2;0;39
S1;S3;0;113
S1;S5;0;42
S1;S6;0;176
S1;S11;0;153
S1;S14;0;161
S1;S15;0;60
S1;S16;0;200
S1;S18;0;61
S1;S21;0;176
S1;S22;0;68
S1;S32;0;72
S1;S35;0;52
S1;S38;0;150
S1;S41;0;20
S1;S44;0;132
S1;S45;0;123
S1;S48;0;43
S1;S50;0;125
S1;S55;0;112
S1;S57;0;71
S1;S58;0;162
S1;S59;0;169
S1;S61;0;169
S1;S62;0;109
S1;S63;0;136
S1;S66;0;185
S1;S69;0;162
S1;S72;0;193
S1;S75;0;154
S1;S78;0;103
S1;S85;0;98
S1;S87;0;89
S1;S90;0;171
S1;S91;0;103
S1;S92;0;141
S1;S94;0;112
S1;S95;0;103
S1;S96;0;139
S1;S99;0;122
S1;S101;0;129
S1;S102;0;103
S1;S104;0;44
S1;S107;0;114
S1;S108;0;156
S1;S112;0;31
S1;S113;0;79
S1;S116;0;121
S1;S117;0;175
S1;S120;0;172
S1;S121;0;155
S1;S124;0;97
S1;S126;0;125
S1;S127;0;169
S1;S129;0;199
S1;S131;0;40
S1;S134;0;200
S1;S136;0;68
S1;S138;0;106
S1;S139;0;89
S1;S140;0;78
S1;S143;0;152
S1;S145;0;97
S1;S146;0;106
S1;S147;0;42
S1;S148;0;147
S1;S152;0;85
S1;S153;0;119
S1;S154;0;188
S1;S157;0;135
S1;S158;0;53
S1;S165;0;191
S1;S166;0;121
S1;S171;0;90
S1;S172;0;89
S1;S173;0;32
S1;S177;0;57
S1;S178;0;195
S1;S183;0;151
S1;S186;0;71
S1;S187;0;41
S1;S188;0;28
S1;S190;0;177
S1;S193;0;107
S1;S194;0;171
S1;S196;0;84
S1;S197;0;151
S1;S198;0;165
S1;S199;0;142
S1;S200;0;30
S1;S206;0;200
S1;S207;0;29
S1;S208;0;92
S1;S209;0;161
S1;S212;0;53
S1;S213;0;96
S1;S222;0;185
S1;S224;0;61
S1;S225;0;86
S1;S239;0;192
S1;S240;0;161
S1;S243;1;121
S1;S246;1;149
S1;S247;0;186
S1;S249;1;161
S1;S251;0;113
S1;S252;1;43
S1;S253;0;168
S1;S254;0;90
S1;S256;0;197
S1;S257;0;105
S1;S258;1;176
S1;S259;1;86
S1;S262;0;138
S1;S264;1;143
S1;S265;1;129
S1;S269;0;107
S1;S270;1;43
S1;S271;0;83
S1;S277;1;170
S1;S278;1;29
S1;S281;1;200
S1;S282;0;61
S1;S283;1;128
S1;S284;1;90
S1;S286;0;53
S1;S287;0;163
S1;S289;1;56
S1;S291;1;187
S1;S295;1;28
S1;S299;0;62
S1;S301;0;40
S1;S303;0;129
S1;S305;1;129
S1;S308;0;148
S1;S312;1;161
S1;S315;1;103
S1;S317;1;75
S1;S318;0;106
S1;S321;1;101
S1;S322;1;90
S1;S329;0;96
S1;S330;0;43
S1;S332;0;69
S1;S334;1;178
S1;S336;0;93
S1;S341;0;153
S1;S342;0;166
S1;S348;0;37
S1;S164;0;92
S1;S42;0;132
S1;S7;0;133
S2;S12;0;56
S2;S26;0;92
S2;S28;0;153
S2;S29;0;31
S2;S30;0;130
S2;S34;0;67
S2;S37;0;98
S2;S46;0;174
S2;S53;0;44
S2;S54;0;28
S2;S65;0;48
S2;S67;0;52
S2;S70;0;51
S2;S71;0;105
S2;S73;0;21
S2;S77;0;104
S2;S83;0;68
S2;S84;0;199
S2;S86;0;63
S2;S88;0;75
S2;S89;0;80
S2;S103;0;124
S2;S110;0;165
S2;S114;0;98
S2;S115;0;134
S2;S125;0;180
S2;S128;0;150
S2;S135;0;95
S2;S142;0;59
S2;S144;0;58
S2;S151;0;70
S2;S162;0;32
S2;S163;0;80
S2;S164;0;139
S2;S168;0;107
S2;S175;0;131
S2;S176;0;95
S2;S180;0;91
S2;S181;1;131
S2;S185;0;190
S2;S201;0;51
S2;S202;1;115
S2;S203;1;38
S2;S211;1;36
S2;S218;1;189
S2;S221;0;96
S2;S227;0;56
S2;S232;0;160
S2;S234;0;187
S2;S241;0;70
S2;S242;0;123
S2;S260;1;150
S2;S261;0;120
S2;S276;1;118
S2;S280;1;43
S2;S285;1;179
S2;S294;0;94
S2;S300;1;108
S2;S304;1;187
S2;S309;0;28
S2;S313;0;152
S2;S320;0;83
S2;S326;0;78
S2;S327;0;32
S2;S328;0;32
S2;S331;1;166
S2;S335;0;83
S2;S346;0;144
S2;S347;1;76
S2;S79;0;191
S2;S215;0;130
S2;S286;1;22
S2;S94;0;180
S3;S4;0;127
S3;S9;0;73
S3;S17;0;195
S3;S19;0;146
S3;S36;0;29
S3;S40;0;84
S3;S43;0;167
S3;S51;0;74
S3;S64;0;185
S3;S68;0;118
S3;S76;0;121
S3;S79;0;189
S3;S105;0;91
S3;S109;0;117
S3;S118;0;163
S3;S122;0;152
S3;S123;0;94
S3;S132;0;123
S3;S133;1;142
S3;S141;0;173
S3;S161;0;38
S3;S167;1;62
S3;S174;1;195
S3;S182;0;199
S3;S189;0;116
S3;S195;0;96
S3;S204;0;60
S3;S205;1;23
S3;S217;1;128
S3;S219;0;55
S3;S223;0;104
S3;S230;0;112
S3;S235;1;84
S3;S237;1;193
S3;S248;0;194
S3;S267;1;29
S3;S272;1;162
S3;S273;1;164
S3;S275;1;64
S3;S290;1;134
S3;S298;1;180
S3;S302;1;142
S3;S306;0;154
S3;S310;0;22
S3;S314;1;116
S3;S316;0;91
S3;S319;1;43
S3;S323;0;70
S3;S324;1;87
S3;S337;1;96
S3;S338;1;92
S3;S340;1;96
S3;S345;1;197
S3;S171;1;193
S3;S60;0;48
S4;S8;0;135
S4;S23;0;99
S4;S27;0;64
S4;S33;0;49
S4;S39;0;118
S4;S47;0;98
S4;S52;0;184
S4;S60;0;147
S4;S81;0;174
S4;S82;0;168
S4;S106;0;88
S4;S119;0;182
S4;S150;0;90
S4;S159;0;145
S4;S169;0;166
S4;S179;0;46
S4;S214;0;97
S4;S215;0;161
S4;S220;0;134
S4;S228;0;143
S4;S236;1;21
S4;S263;0;59
S4;S293;0;198
S4;S296;1;140
S4;S339;0;97
S4;S311;0;62
S4;S327;1;109
S4;S297;1;185
S4;S239;1;26
S4;S255;0;76
S4;S251;1;54
S5;S10;0;118
S5;S13;0;64
S5;S24;0;109
S5;S25;0;79
S5;S80;0;144
S5;S93;0;115
S5;S97;0;132
S5;S100;0;98
S5;S111;0;62
S5;S130;0;163
S5;S149;0;56
S5;S170;0;184
S5;S184;0;47
S5;S191;0;64
S5;S210;0;145
S5;S229;1;178
S5;S245;1;74
S5;S274;0;63
S5;S279;1;132
S5;S292;1;72
S5;S307;1;160
S5;S325;0;93
S5;S344;0;137
S5;S349;1;183
S5;S306;0;24
S6;S56;0;161
S6;S137;0;141
S6;S155;0;160
S6;S156;0;157
S6;S160;0;171
S6;S192;0;77
S6;S244;0;62
S6;S250;0;90
S6;S255;0;174
S6;S266;0;108
S6;S333;1;111
S6;S170;0;79
S6;S256;1;31
S7;S10;0;153
S7;S20;0;44
S7;S42;0;168
S7;S49;0;136
S7;S74;0;34
S7;S226;0;109
S7;S231;0;184
S7;S233;1;121
S7;S268;0;175
S7;S288;0;156
S7;S297;1;179
S7;S311;1;117
S7;S343;1;187
S7;S164;0;138
S7;S194;0;31
S8;S31;0;41
S8;S216;0;191
S8;S66;0;69
S8;S281;1;150
S8;S111;1;66
S8;S223;1;87
S8;S237;1;114
S9;S350;0;158
S9;S212;0;45
S9;S75;0;47
S9;S91;1;85
S9;S245;1;112
S10;S98;1;198
S10;S238;1;137
S10;S133;1;128
S10;S286;1;29
S11;S166;0;167
S11;S319;1;126
S11;S53;1;165
S12;S51;0;153
S12;S153;0;197
S12;S136;0;104
S13;S68;0;106
S13;S15;0;75
S13;S213;0;59
S14;S301;0;62
S14;S329;0;85
